chapter,word,lemma,pos,ner
19,up,up,RP,O
19,stairs,stair,NNS,O
19,.,.,.,O
19,"""","""",``,O
19,And,and,CC,O
19,gathering,gather,VBG,O
19,her,she,PRP$,O
19,work,work,NN,O
19,together,together,RB,O
19,",",",",",",O
19,she,she,PRP,O
19,was,be,VBD,O
19,hastening,hasten,VBG,O
19,away,away,RB,O
19,",",",",",",O
19,when,when,WRB,O
19,Elizabeth,Elizabeth,NNP,PERSON
19,called,call,VBD,O
19,out,out,RP,O
19,",",",",",",O
19,"""","""",``,O
19,Dear,dear,JJ,O
19,Ma'am,Ma'am,NNP,O
19,",",",",",",O
19,do,do,VBP,O
19,not,not,RB,O
19,go,go,VB,O
19,.,.,.,O
19,--,--,:,O
19,I,I,PRP,O
19,beg,beg,VBP,O
19,you,you,PRP,O
19,will,will,MD,O
19,not,not,RB,O
19,go,go,VB,O
19,.,.,.,O
19,--,--,:,O
19,Mr.,Mr.,NNP,O
19,Collins,Collins,NNP,PERSON
19,must,must,MD,O
19,excuse,excuse,VB,O
19,me,I,PRP,O
19,.,.,.,O
19,--,--,:,O
19,He,he,PRP,O
19,can,can,MD,O
19,have,have,VB,O
19,nothing,nothing,NN,O
19,to,to,TO,O
19,say,say,VB,O
19,to,to,IN,O
19,me,I,PRP,O
19,that,that,IN,O
19,any,any,DT,O
19,body,body,NN,O
19,need,need,MD,O
19,not,not,RB,O
19,hear,hear,VB,O
19,.,.,.,O
19,I,I,PRP,O
19,am,be,VBP,O
19,going,go,VBG,O
19,away,away,RB,O
19,myself,myself,PRP,O
19,.,.,.,O
19,"""","""",``,O
19,"""","""",``,O
19,No,no,UH,O
19,",",",",",",O
19,no,no,UH,O
19,",",",",",",O
19,nonsense,nonsense,NN,O
19,",",",",",",O
19,Lizzy,Lizzy,NNP,PERSON
19,.,.,.,O
19,--,--,:,O
19,I,I,PRP,O
19,desire,desire,VBP,O
19,you,you,PRP,O
19,will,will,MD,O
19,stay,stay,VB,O
19,where,where,WRB,O
19,you,you,PRP,O
19,are,be,VBP,O
19,.,.,.,O
19,"""","""",``,O
19,--,--,",",O
19,And,and,CC,O
19,upon,upon,IN,O
19,Elizabeth,Elizabeth,NNP,PERSON
19,'s,'s,POS,O
19,seeming,seem,VBG,O
19,really,really,RB,O
19,",",",",",",O
19,with,with,IN,O
19,vexed,vex,VBN,O
19,and,and,CC,O
19,embarrassed,embarrassed,JJ,O
19,looks,look,NNS,O
19,",",",",",",O
19,about,about,RB,O
19,to,to,TO,O
19,escape,escape,VB,O
19,",",",",",",O
19,she,she,PRP,O
19,added,add,VBD,O
19,",",",",",",O
19,"""","""",``,O
19,Lizzy,Lizzy,NNP,PERSON
19,",",",",",",O
19,I,I,PRP,O
19,_,_,NFP,O
19,insist,insist,VBP,O
19,_,_,NFP,O
19,upon,upon,IN,O
19,your,you,PRP$,O
19,staying,staying,NN,O
19,and,and,CC,O
19,hearing,hear,VBG,O
19,Mr.,Mr.,NNP,O
19,Collins,Collins,NNP,PERSON
19,.,.,.,O
19,"""","""",``,O
19,Elizabeth,Elizabeth,NNP,PERSON
19,would,would,MD,O
19,not,not,RB,O
19,oppose,oppose,VB,O
19,such,such,PDT,O
19,an,a,DT,O
19,injunction,injunction,NN,O
19,--,--,:,O
19,and,and,CC,O
19,a,a,DT,O
19,moment,moment,NN,O
19,'s,'s,POS,O
19,consideration,consideration,NN,O
19,making,make,VBG,O
19,her,she,PRP$,O
19,also,also,RB,O
19,sensible,sensible,JJ,O
19,that,that,IN,O
19,it,it,PRP,O
19,would,would,MD,O
19,be,be,VB,O
19,wisest,wise,JJS,O
19,to,to,TO,O
19,get,get,VB,O
19,it,it,PRP,O
19,over,over,IN,O
19,as,as,RB,O
19,soon,soon,RB,O
19,and,and,CC,O
19,as,as,RB,O
19,quietly,quietly,RB,O
19,as,as,IN,O
19,possible,possible,JJ,O
19,",",",",",",O
19,she,she,PRP,O
19,sat,sit,VBD,O
19,down,down,RP,O
19,again,again,RB,O
19,",",",",",",O
19,and,and,CC,O
19,tried,try,VBD,O
19,to,to,TO,O
19,conceal,conceal,VB,O
19,by,by,IN,O
19,incessant,incessant,JJ,O
19,employment,employment,NN,O
19,the,the,DT,O
19,feelings,feeling,NNS,O
19,which,which,WDT,O
19,were,be,VBD,O
19,divided,divide,VBN,O
19,between,between,IN,O
19,distress,distress,NN,O
19,and,and,CC,O
19,diversion,diversion,NN,O
19,.,.,.,O
19,Mrs.,Mrs.,NNP,O
19,Bennet,Bennet,NNP,PERSON
19,and,and,CC,O
19,Kitty,Kitty,NNP,PERSON
19,walked,walk,VBD,O
19,off,off,RP,O
19,",",",",",",O
19,and,and,CC,O
19,as,as,RB,O
19,soon,soon,RB,O
19,as,as,IN,O
19,they,they,PRP,O
19,were,be,VBD,O
19,gone,go,VBN,O
19,Mr.,Mr.,NNP,O
19,Collins,Collins,NNP,PERSON
19,began,begin,VBD,O
19,.,.,.,O
19,"""","""",``,O
19,Believe,believe,VB,O
19,me,I,PRP,O
19,",",",",",",O
19,my,my,PRP$,O
19,dear,dear,JJ,O
19,Miss,Miss,NNP,STATE_OR_PROVINCE
19,Elizabeth,Elizabeth,NNP,PERSON
19,",",",",",",O
19,that,that,IN,O
19,your,you,PRP$,O
19,modesty,modesty,NN,O
19,",",",",",",O
19,so,so,RB,O
19,far,far,RB,O
19,from,from,IN,O
19,doing,do,VBG,O
19,you,you,PRP,O
19,any,any,DT,O
19,disservice,disservice,NN,O
19,",",",",",",O
19,rather,rather,RB,O
19,adds,add,VBZ,O
19,to,to,IN,O
19,your,you,PRP$,O
19,other,other,JJ,O
19,perfections,perfection,NNS,O
19,.,.,.,O
19,You,you,PRP,O
19,would,would,MD,O
19,have,have,VB,O
19,been,be,VBN,O
19,less,less,RBR,O
19,amiable,amiable,JJ,O
19,in,in,IN,O
19,my,my,PRP$,O
19,eyes,eye,NNS,O
19,had,have,VBD,O
19,there,there,RB,O
19,_,_,NFP,O
19,not,not,RB,O
19,_,_,NFP,O
19,been,be,VBN,O
19,this,this,DT,O
19,little,little,JJ,O
19,unwillingness,unwillingness,NN,O
19,;,;,:,O
19,but,but,CC,O
19,allow,allow,VB,O
19,me,I,PRP,O
19,to,to,TO,O
19,assure,assure,VB,O
19,you,you,PRP,O
19,that,that,IN,O
19,I,I,PRP,O
19,have,have,VBP,O
19,your,you,PRP$,O
19,respected,respected,JJ,O
19,mother,mother,NN,O
19,'s,'s,POS,O
19,permission,permission,NN,O
19,for,for,IN,O
19,this,this,DT,O
19,address,address,NN,O
19,.,.,.,O
19,You,you,PRP,O
19,can,can,MD,O
19,hardly,hardly,RB,O
19,doubt,doubt,VB,O
19,the,the,DT,O
19,purport,purport,VB,O
19,of,of,IN,O
19,my,my,PRP$,O
19,discourse,discourse,NN,O
19,",",",",",",O
19,however,however,RB,O
19,your,you,PRP$,O
19,natural,natural,JJ,O
19,delicacy,delicacy,NN,O
19,may,may,MD,O
19,lead,lead,VB,O
19,you,you,PRP,O
19,to,to,TO,O
19,dissemble,dissemble,VB,O
19,;,;,:,O
19,my,my,PRP$,O
19,attentions,attention,NNS,O
19,have,have,VBP,O
19,been,be,VBN,O
19,too,too,RB,O
19,marked,marked,JJ,O
19,to,to,TO,O
19,be,be,VB,O
19,mistaken,mistaken,JJ,O
19,.,.,.,O
19,Almost,almost,RB,O
19,as,as,RB,O
19,soon,soon,RB,O
19,as,as,IN,O
19,I,I,PRP,O
19,entered,enter,VBD,O
19,the,the,DT,O
19,house,house,NN,O
19,I,I,PRP,O
19,singled,single,VBD,O
19,you,you,PRP,O
19,out,out,RP,O
19,as,as,IN,O
19,the,the,DT,O
19,companion,companion,NN,TITLE
19,of,of,IN,O
19,my,my,PRP$,O
19,future,future,JJ,DATE
19,life,life,NN,O
19,.,.,.,O
19,But,but,CC,O
19,before,before,IN,O
19,I,I,PRP,O
19,am,be,VBP,O
19,run,run,VBN,O
19,away,away,RB,O
19,with,with,IN,O
19,by,by,IN,O
19,my,my,PRP$,O
19,feelings,feeling,NNS,O
19,on,on,IN,O
19,this,this,DT,O
19,subject,subject,NN,O
19,",",",",",",O
19,perhaps,perhaps,RB,O
19,it,it,PRP,O
19,will,will,MD,O
19,be,be,VB,O
19,advisable,advisable,JJ,O
19,for,for,IN,O
19,me,I,PRP,O
19,to,to,TO,O
19,state,state,VB,O
19,my,my,PRP$,O
19,reasons,reason,NNS,O
19,for,for,IN,O
19,marrying,marrying,NN,O
19,--,--,:,O
19,and,and,CC,O
19,moreover,moreover,RB,O
19,for,for,IN,O
19,coming,come,VBG,O
19,into,into,IN,O
19,Hertfordshire,Hertfordshire,NNP,CITY
19,with,with,IN,O
19,the,the,DT,O
19,design,design,NN,O
19,of,of,IN,O
19,selecting,select,VBG,O
19,a,a,DT,O
19,wife,wife,NN,O
19,",",",",",",O
19,as,as,IN,O
19,I,I,PRP,O
19,certainly,certainly,RB,O
19,did,do,VBD,O
19,.,.,.,O
19,"""","""",``,O
19,The,the,DT,O
19,idea,idea,NN,O
19,of,of,IN,O
19,Mr.,Mr.,NNP,O
19,Collins,Collins,NNP,PERSON
19,",",",",",",O
19,with,with,IN,O
19,all,all,PDT,O
19,his,he,PRP$,O
19,solemn,solemn,JJ,O
19,composure,composure,NN,O
19,",",",",",",O
19,being,be,VBG,O
19,run,run,VBN,O
19,away,away,RB,O
19,with,with,IN,O
19,by,by,IN,O
19,his,he,PRP$,O
19,feelings,feeling,NNS,O
19,",",",",",",O
19,made,make,VBN,O
19,Elizabeth,Elizabeth,NNP,PERSON
19,so,so,RB,O
19,near,near,IN,O
19,laughing,laugh,VBG,O
19,that,that,IN,O
19,she,she,PRP,O
19,could,could,MD,O
19,not,not,RB,O
19,use,use,VB,O
19,the,the,DT,O
19,short,short,JJ,O
19,pause,pause,NN,O
19,he,he,PRP,O
19,allowed,allow,VBD,O
19,in,in,IN,O
19,any,any,DT,O
19,attempt,attempt,NN,O
19,to,to,TO,O
19,stop,stop,VB,O
19,him,he,PRP,O
19,farther,far,RBR,O
19,",",",",",",O
19,and,and,CC,O
19,he,he,PRP,O
19,continued,continue,VBD,O
19,:,:,:,O
19,"""","""",``,O
19,My,my,PRP$,O
19,reasons,reason,NNS,O
19,for,for,IN,O
19,marrying,marrying,NN,O
19,are,be,VBP,O
19,",",",",",",O
19,first,first,RB,ORDINAL
19,",",",",",",O
19,that,that,IN,O
19,I,I,PRP,O
19,think,think,VBP,O
19,it,it,PRP,O
19,a,a,DT,O
19,right,right,JJ,O
19,thing,thing,NN,O
19,for,for,IN,O
19,every,every,DT,O
19,clergyman,clergyman,NN,O
19,in,in,IN,O
19,easy,easy,JJ,O
19,circumstances,circumstance,NNS,O
19,(,(,-LRB-,O
19,like,like,IN,O
19,myself,myself,PRP,O
19,),),-RRB-,O
19,to,to,TO,O
19,set,set,VB,O
19,the,the,DT,O
19,example,example,NN,O
19,of,of,IN,O
19,matrimony,matrimony,NN,O
19,in,in,IN,O
19,his,he,PRP$,O
19,parish,parish,NN,O
19,.,.,.,O
19,Secondly,secondly,RB,O
19,",",",",",",O
19,that,that,IN,O
19,I,I,PRP,O
19,am,be,VBP,O
19,convinced,convince,VBN,O
19,it,it,PRP,O
19,will,will,MD,O
19,add,add,VB,O
19,very,very,RB,O
19,greatly,greatly,RB,O
19,to,to,IN,O
19,my,my,PRP$,O
19,happiness,happiness,NN,O
19,;,;,:,O
19,and,and,CC,O
19,thirdly,thirdly,RB,O
19,--,--,:,O
19,which,which,WDT,O
19,perhaps,perhaps,RB,O
19,I,I,PRP,O
19,ought,ought,MD,O
19,to,to,TO,O
19,have,have,VB,O
19,mentioned,mention,VBN,O
19,earlier,early,RBR,O
19,",",",",",",O
19,that,that,IN,O
19,it,it,PRP,O
19,is,be,VBZ,O
19,the,the,DT,O
19,particular,particular,JJ,O
19,advice,advice,NN,O
19,and,and,CC,O
19,recommendation,recommendation,NN,O
19,of,of,IN,O
19,the,the,DT,O
19,very,very,RB,O
19,noble,noble,JJ,O
19,lady,lady,NN,O
19,whom,whom,WP,O
19,I,I,PRP,O
19,have,have,VBP,O
19,the,the,DT,O
19,honour,honour,NN,O
19,of,of,IN,O
19,calling,call,VBG,O
19,patroness,patroness,NN,O
19,.,.,.,O
19,Twice,twice,RB,O
19,has,have,VBZ,O
19,she,she,PRP,O
19,condescended,condescend,VBD,O
19,to,to,TO,O
19,give,give,VB,O
19,me,I,PRP,O
19,her,she,PRP$,O
19,opinion,opinion,NN,O
19,(,(,-LRB-,O
19,unasked,unasked,JJ,O
19,too,too,RB,O
19,!,!,.,O
19,),),-RRB-,O
19,on,on,IN,O
19,this,this,DT,O
19,subject,subject,NN,O
19,;,;,:,O
19,and,and,CC,O
19,it,it,PRP,O
19,was,be,VBD,O
19,but,but,CC,O
19,the,the,DT,O
19,very,very,RB,O
19,Saturday,Saturday,NNP,DATE
19,night,night,NN,TIME
19,before,before,IN,TIME
19,I,I,PRP,O
19,left,leave,VBD,O
19,Hunsford,Hunsford,NNP,O
19,--,--,:,O
19,between,between,IN,O
19,our,we,PRP$,O
19,pools,pool,NNS,O
19,at,at,IN,O
19,quadrille,quadrille,NN,O
19,",",",",",",O
19,while,while,IN,O
19,Mrs.,Mrs.,NNP,O
19,Jenkinson,Jenkinson,NNP,PERSON
19,was,be,VBD,O
19,arranging,arrange,VBG,O
19,Miss,Miss,NNP,PERSON
19,de,de,NNP,PERSON
19,Bourgh,Bourgh,NNP,PERSON
19,'s,'s,POS,O
19,foot,foot,NN,O
19,-,-,HYPH,O
19,stool,stool,NN,O
19,",",",",",",O
19,that,that,IN,O
19,she,she,PRP,O
19,said,say,VBD,O
19,",",",",",",O
19,',','',O
19,Mr.,Mr.,NNP,O
19,Collins,Collins,NNP,PERSON
19,",",",",",",O
19,you,you,PRP,O
19,must,must,MD,O
19,marry,marry,VB,O
19,.,.,.,O
19,A,a,DT,O
19,clergyman,clergyman,NN,O
19,like,like,IN,O
19,you,you,PRP,O
19,must,must,MD,O
19,marry,marry,VB,O
19,.,.,.,O
19,--,--,:,O
19,Chuse,chuse,NN,O
19,properly,properly,RB,O
19,",",",",",",O
19,chuse,chuse,VBP,O
19,a,a,DT,O
19,gentlewoman,gentlewoman,NN,O
19,for,for,IN,O
19,_,_,NFP,O
19,my,my,PRP$,O
19,_,_,NFP,O
19,sake,sake,NN,O
19,;,;,:,O
19,and,and,CC,O
19,for,for,IN,O
19,your,you,PRP$,O
19,_,_,NFP,O
19,own,own,JJ,O
19,_,_,NFP,O
19,",",",",",",O
19,let,let,VB,O
19,her,she,PRP,O
19,be,be,VB,O
19,an,a,DT,O
19,active,active,JJ,O
19,",",",",",",O
19,useful,useful,JJ,O
19,sort,sort,NN,O
19,of,of,IN,O
19,person,person,NN,O
19,",",",",",",O
19,not,not,RB,O
19,brought,bring,VBN,O
19,up,up,RP,O
19,high,high,RB,O
19,",",",",",",O
19,but,but,CC,O
19,able,able,JJ,O
19,to,to,TO,O
19,make,make,VB,O
19,a,a,DT,O
19,small,small,JJ,O
19,income,income,NN,O
19,go,go,VB,O
19,a,a,DT,O
19,good,good,JJ,O
19,way,way,NN,O
19,.,.,.,O
19,This,this,DT,O
19,is,be,VBZ,O
19,my,my,PRP$,O
19,advice,advice,NN,O
19,.,.,.,O
19,Find,find,VB,O
19,such,such,PDT,O
19,a,a,DT,O
19,woman,woman,NN,O
19,as,as,RB,O
19,soon,soon,RB,O
19,as,as,IN,O
19,you,you,PRP,O
19,can,can,MD,O
19,",",",",",",O
19,bring,bring,VB,O
19,her,she,PRP,O
19,to,to,IN,O
19,Hunsford,Hunsford,NNP,LOCATION
19,",",",",",",O
19,and,and,CC,O
19,I,I,PRP,O
19,will,will,MD,O
19,visit,visit,VB,O
19,her,she,PRP,O
19,.,.,.,O
19,',',``,O
19,Allow,allow,VB,O
19,me,I,PRP,O
19,",",",",",",O
19,by,by,IN,O
19,the,the,DT,O
19,way,way,NN,O
19,",",",",",",O
19,to,to,TO,O
19,observe,observe,VB,O
19,",",",",",",O
19,my,my,PRP$,O
19,fair,fair,JJ,O
19,cousin,cousin,NN,O
19,",",",",",",O
19,that,that,IN,O
19,I,I,PRP,O
19,do,do,VBP,O
19,not,not,RB,O
19,reckon,reckon,VB,O
19,the,the,DT,O
19,notice,notice,NN,O
19,and,and,CC,O
19,kindness,kindness,NN,O
19,of,of,IN,O
19,Lady,Lady,NNP,PERSON
19,Catherine,Catherine,NNP,PERSON
19,de,de,NNP,PERSON
19,Bourgh,Bourgh,NNP,PERSON
19,as,as,IN,O
19,among,among,IN,O
19,the,the,DT,O
19,least,least,JJS,O
19,of,of,IN,O
19,the,the,DT,O
19,advantages,advantage,NNS,O
19,in,in,IN,O
19,my,my,PRP$,O
19,power,power,NN,O
19,to,to,TO,O
19,offer,offer,VB,O
19,.,.,.,O
19,You,you,PRP,O
19,will,will,MD,O
19,find,find,VB,O
19,her,she,PRP$,O
19,manners,manners,NNS,O
19,beyond,beyond,IN,O
19,any,any,DT,O
19,thing,thing,NN,O
19,I,I,PRP,O
19,can,can,MD,O
19,describe,describe,VB,O
19,;,;,:,O
19,and,and,CC,O
19,your,you,PRP$,O
19,wit,wit,NN,O
19,and,and,CC,O
19,vivacity,vivacity,NN,O
19,I,I,PRP,O
19,think,think,VBP,O
19,must,must,MD,O
19,be,be,VB,O
19,acceptable,acceptable,JJ,O
19,to,to,IN,O
19,her,she,PRP,O
19,",",",",",",O
19,especially,especially,RB,O
19,when,when,WRB,O
19,tempered,temper,VBN,O
19,with,with,IN,O
19,the,the,DT,O
19,silence,silence,NN,O
19,and,and,CC,O
19,respect,respect,NN,O
19,which,which,WDT,O
19,her,she,PRP$,O
19,rank,rank,NN,O
19,will,will,MD,O
19,inevitably,inevitably,RB,O
19,excite,excite,VB,O
19,.,.,.,O
19,Thus,thus,RB,O
19,much,much,RB,O
19,for,for,IN,O
19,my,my,PRP$,O
19,general,general,JJ,TITLE
19,intention,intention,NN,O
19,in,in,IN,O
19,favour,favour,NN,O
19,of,of,IN,O
19,matrimony,matrimony,NN,O
19,;,;,:,O
19,it,it,PRP,O
19,remains,remain,VBZ,O
19,to,to,TO,O
19,be,be,VB,O
19,told,tell,VBN,O
19,why,why,WRB,O
19,my,my,PRP$,O
19,views,view,NNS,O
19,were,be,VBD,O
19,directed,direct,VBN,O
19,to,to,IN,O
19,Longbourn,Longbourn,NNP,LOCATION
19,instead,instead,RB,O
19,of,of,IN,O
19,my,my,PRP$,O
19,own,own,JJ,O
19,neighbourhood,neighbourhood,NN,O
19,",",",",",",O
19,where,where,WRB,O
19,I,I,PRP,O
19,assure,assure,VBP,O
19,you,you,PRP,O
19,there,there,EX,O
19,are,be,VBP,O
19,many,many,JJ,O
19,amiable,amiable,JJ,O
19,young,young,JJ,O
19,women,woman,NNS,O
19,.,.,.,O
19,But,but,CC,O
19,the,the,DT,O
19,fact,fact,NN,O
19,is,be,VBZ,O
19,",",",",",",O
19,that,that,IN,O
19,being,be,VBG,O
19,",",",",",",O
19,as,as,IN,O
19,I,I,PRP,O
19,am,be,VBP,O
19,",",",",",",O
19,to,to,TO,O
19,inherit,inherit,VB,O
19,this,this,DT,O
19,estate,estate,NN,O
19,after,after,IN,O
19,the,the,DT,O
19,death,death,NN,O
19,of,of,IN,O
19,your,you,PRP$,O
19,honoured,honour,VBN,O
19,father,father,NN,O
19,",",",",",",O
19,(,(,-LRB-,O
19,who,who,WP,O
19,",",",",",",O
19,however,however,RB,O
19,",",",",",",O
19,may,may,MD,O
19,live,live,VB,O
19,many,many,JJ,O
19,years,year,NNS,DURATION
19,longer,long,RBR,O
19,",",",",",",O
19,),),-RRB-,O
19,I,I,PRP,O
19,could,could,MD,O
19,not,not,RB,O
19,satisfy,satisfy,VB,O
19,myself,myself,PRP,O
19,without,without,IN,O
19,resolving,resolve,VBG,O
19,to,to,IN,O
19,chuse,chuse,NN,O
19,a,a,DT,O
19,wife,wife,NN,O
19,from,from,IN,O
19,among,among,IN,O
19,his,he,PRP$,O
19,daughters,daughter,NNS,O
19,",",",",",",O
19,that,that,IN,O
19,the,the,DT,O
19,loss,loss,NN,O
19,to,to,IN,O
19,them,they,PRP,O
19,might,might,MD,O
19,be,be,VB,O
19,as,as,RB,O
19,little,little,JJ,O
19,as,as,IN,O
19,possible,possible,JJ,O
19,",",",",",",O
19,when,when,WRB,O
19,the,the,DT,O
19,melancholy,melancholy,JJ,O
19,event,event,NN,O
19,takes,take,VBZ,O
19,place,place,NN,O
19,--,--,:,O
19,which,which,WDT,O
19,",",",",",",O
19,however,however,RB,O
19,",",",",",",O
19,as,as,IN,O
19,I,I,PRP,O
19,have,have,VBP,O
19,already,already,RB,O
19,said,say,VBN,O
19,",",",",",",O
19,may,may,MD,O
19,not,not,RB,O
19,be,be,VB,O
19,for,for,IN,O
19,several,several,JJ,DURATION
19,years,year,NNS,DURATION
19,.,.,.,O
19,This,this,DT,O
19,has,have,VBZ,O
19,been,be,VBN,O
19,my,my,PRP$,O
19,motive,motive,NN,O
19,",",",",",",O
19,my,my,PRP$,O
19,fair,fair,JJ,O
19,cousin,cousin,NN,O
19,",",",",",",O
19,and,and,CC,O
19,I,I,PRP,O
19,flatter,flat,JJR,O
19,myself,myself,PRP,O
19,it,it,PRP,O
19,will,will,MD,O
19,not,not,RB,O
19,sink,sink,VB,O
19,me,I,PRP,O
19,in,in,IN,O
19,your,you,PRP$,O
19,esteem,esteem,NN,O
19,.,.,.,O
19,And,and,CC,O
19,now,now,RB,DATE
19,nothing,nothing,NN,O
19,remains,remain,VBZ,O
19,for,for,IN,O
19,me,I,PRP,O
19,but,but,CC,O
19,to,to,TO,O
19,assure,assure,VB,O
19,you,you,PRP,O
19,in,in,IN,O
19,the,the,DT,O
19,most,most,RBS,O
19,animated,animated,JJ,O
19,language,language,NN,O
19,of,of,IN,O
19,the,the,DT,O
19,violence,violence,NN,CAUSE_OF_DEATH
19,of,of,IN,O
19,my,my,PRP$,O
19,affection,affection,NN,O
19,.,.,.,O
19,To,to,IN,O
19,fortune,fortune,NN,O
19,I,I,PRP,O
19,am,be,VBP,O
19,perfectly,perfectly,RB,O
19,indifferent,indifferent,JJ,O
19,",",",",",",O
19,and,and,CC,O
19,shall,shall,MD,O
19,make,make,VB,O
19,no,no,DT,O
19,demand,demand,NN,O
19,of,of,IN,O
19,that,that,DT,O
19,nature,nature,NN,O
19,on,on,IN,O
19,your,you,PRP$,O
19,father,father,NN,O
19,",",",",",",O
19,since,since,IN,O
19,I,I,PRP,O
19,am,be,VBP,O
19,well,well,RB,O
19,aware,aware,JJ,O
19,that,that,IN,O
19,it,it,PRP,O
19,could,could,MD,O
19,not,not,RB,O
19,be,be,VB,O
19,complied,comply,VBN,O
19,with,with,IN,O
19,;,;,:,O
19,and,and,CC,O
19,that,that,IN,O
19,one,one,CD,MONEY
19,thousand,thousand,CD,MONEY
19,pounds,pound,NNS,MONEY
19,in,in,IN,O
19,the,the,DT,O
19,4,4,CD,NUMBER
19,per,per,IN,O
19,cents,cent,NNS,O
19,.,.,.,O
19,which,which,WDT,O
19,will,will,MD,O
19,not,not,RB,O
19,be,be,VB,O
19,yours,yours,PRP$,O
19,till,till,IN,O
19,after,after,IN,O
19,your,you,PRP$,O
19,mother,mother,NN,O
19,'s,'s,POS,O
19,decease,decease,NN,O
19,",",",",",",O
19,is,be,VBZ,O
19,all,all,PDT,O
19,that,that,WDT,O
19,you,you,PRP,O
19,may,may,MD,O
19,ever,ever,RB,O
19,be,be,VB,O
19,entitled,entitle,VBN,O
19,to,to,IN,O
19,.,.,.,O
19,On,on,IN,O
19,that,that,DT,O
19,head,head,NN,O
19,",",",",",",O
19,therefore,therefore,RB,O
19,",",",",",",O
19,I,I,PRP,O
19,shall,shall,MD,O
19,be,be,VB,O
19,uniformly,uniformly,RB,O
19,silent,silent,JJ,O
19,;,;,:,O
19,and,and,CC,O
19,you,you,PRP,O
19,may,may,MD,O
19,assure,assure,VB,O
19,yourself,yourself,PRP,O
19,that,that,IN,O
19,no,no,DT,O
19,ungenerous,ungenerous,JJ,O
19,reproach,reproach,NN,O
19,shall,shall,MD,O
19,ever,ever,RB,O
19,pass,pass,VB,O
19,my,my,PRP$,O
19,lips,lip,NNS,O
19,when,when,WRB,O
19,we,we,PRP,O
19,are,be,VBP,O
19,married,married,JJ,O
19,.,.,.,O
19,"""","""",``,O
19,It,it,PRP,O
19,was,be,VBD,O
19,absolutely,absolutely,RB,O
19,necessary,necessary,JJ,O
19,to,to,TO,O
19,interrupt,interrupt,VB,O
19,him,he,PRP,O
19,now,now,RB,DATE
19,.,.,.,O
19,"""","""",'',O
19,You,you,PRP,O
19,are,be,VBP,O
19,too,too,RB,O
19,hasty,hasty,JJ,O
19,",",",",",",O
19,Sir,Sir,NNP,O
19,",",",",",",O
19,"""","""",'',O
19,she,she,PRP,O
19,cried,cry,VBD,O
19,.,.,.,O
19,"""","""",'',O
19,You,you,PRP,O
19,forget,forget,VBP,O
19,that,that,IN,O
19,I,I,PRP,O
19,have,have,VBP,O
19,made,make,VBN,O
19,no,no,DT,O
19,answer,answer,NN,O
19,.,.,.,O
19,Let,let,VB,O
19,me,I,PRP,O
19,do,do,VB,O
19,it,it,PRP,O
19,without,without,IN,O
19,farther,far,RBR,O
19,loss,loss,NN,O
19,of,of,IN,O
19,time,time,NN,O
19,.,.,.,O
19,Accept,accept,VB,O
19,my,my,PRP$,O
19,thanks,thanks,NNS,O
19,for,for,IN,O
19,the,the,DT,O
19,compliment,compliment,NN,O
19,you,you,PRP,O
19,are,be,VBP,O
19,paying,pay,VBG,O
19,me,I,PRP,O
19,.,.,.,O
19,I,I,PRP,O
19,am,be,VBP,O
19,very,very,RB,O
19,sensible,sensible,JJ,O
19,of,of,IN,O
19,the,the,DT,O
19,honour,honour,NN,O
19,of,of,IN,O
19,your,you,PRP$,O
19,proposals,proposal,NNS,O
19,",",",",",",O
19,but,but,CC,O
19,it,it,PRP,O
19,is,be,VBZ,O
19,impossible,impossible,JJ,O
19,for,for,IN,O
19,me,I,PRP,O
19,to,to,TO,O
19,do,do,VB,O
19,otherwise,otherwise,RB,O
19,than,than,IN,O
19,decline,decline,VB,O
19,them,they,PRP,O
19,.,.,.,O
19,"""","""",``,O
19,"""","""",``,O
19,I,I,PRP,O
19,am,be,VBP,O
19,not,not,RB,O
19,now,now,RB,DATE
19,to,to,TO,O
19,learn,learn,VB,O
19,",",",",",",O
19,"""","""",``,O
19,replied,reply,VBD,O
19,Mr.,Mr.,NNP,O
19,Collins,Collins,NNP,PERSON
19,",",",",",",O
19,with,with,IN,O
19,a,a,DT,O
19,formal,formal,JJ,O
19,wave,wave,NN,O
19,of,of,IN,O
19,the,the,DT,O
19,hand,hand,NN,O
19,",",",",",",O
19,"""","""",'',O
19,that,that,IN,O
19,it,it,PRP,O
19,is,be,VBZ,O
19,usual,usual,JJ,O
19,with,with,IN,O
19,young,young,JJ,O
19,ladies,lady,NNS,O
19,to,to,TO,O
19,reject,reject,VB,O
19,the,the,DT,O
19,addresses,address,NNS,O
19,of,of,IN,O
19,the,the,DT,O
19,man,man,NN,O
19,whom,whom,WP,O
19,they,they,PRP,O
19,secretly,secretly,RB,O
19,mean,mean,VBP,O
19,to,to,TO,O
19,accept,accept,VB,O
19,",",",",",",O
19,when,when,WRB,O
19,he,he,PRP,O
19,first,first,RB,ORDINAL
19,applies,apply,VBZ,O
19,for,for,IN,O
19,their,they,PRP$,O
19,favour,favour,NN,O
19,;,;,:,O
19,and,and,CC,O
19,that,that,IN,O
19,sometimes,sometimes,RB,O
19,the,the,DT,O
19,refusal,refusal,NN,O
19,is,be,VBZ,O
19,repeated,repeat,VBN,O
19,a,a,DT,DURATION
19,second,second,JJ,DURATION
